relseconds,data
296.814,2387.37060546875
297.115,2375.78759765625
297.417,2374.5771484375
297.719,2373.316162109375
298.027,2372.1943359375
298.329,2372.1943359375
298.63,2369.348388671875
298.932,2367.852294921875
299.234,2366.416259765625
299.536,2365.233154296875
299.854,2363.725341796875
300.162,2363.725341796875
300.463,2363.725341796875
300.764,2363.725341796875
301.065,2363.725341796875
301.366,2363.725341796875
301.667,2363.725341796875
301.968,2363.725341796875
302.392,2349.94482421875
302.812,2349.94482421875
303.122,2349.94482421875
303.423,2349.94482421875
303.724,2342.42626953125
304.026,2340.81103515625
304.334,2339.403564453125
304.66,2339.403564453125
304.936,2336.32666015625
305.237,2336.32666015625
305.538,2336.32666015625
305.839,2336.32666015625
306.14,2336.32666015625
306.447,2336.32666015625
306.749,2336.32666015625
307.05,2336.32666015625
307.351,2323.5732421875
307.653,2323.5732421875
307.954,2320.58984375
308.256,2319.01123046875
308.564,2316.8828125
308.866,2316.8828125
309.188,2313.582763671875
309.464,2310.745361328125
309.765,2309.428466796875
310.067,2308.06494140625
310.369,2308.06494140625
310.676,2308.06494140625
310.978,2308.06494140625
311.279,2308.06494140625
311.58,2308.06494140625
311.881,2308.06494140625
312.182,2308.06494140625
312.492,2296.635986328125
312.915,2296.635986328125
313.226,2296.635986328125
313.527,2296.635986328125
313.828,2290.2216796875
314.13,2289.051025390625
314.432,2287.654541015625
314.734,2286.39892578125
315.043,2285.020263671875
315.344,2285.020263671875
315.645,2285.020263671875
315.946,2285.020263671875
316.247,2285.020263671875
316.548,2285.020263671875
316.849,2285.020263671875
317.156,2285.020263671875
317.458,2285.020263671875
317.759,2271.001708984375
318.061,2269.296875
318.363,2268.370361328125
318.665,2268.370361328125
318.966,2266.4052734375
319.275,2265.204833984375
319.576,2265.204833984375
319.899,2262.751708984375
320.174,2259.63720703125
320.476,2259.63720703125
320.777,2259.63720703125
321.078,2259.63720703125
321.385,2259.63720703125
321.686,2259.63720703125
321.987,2259.63720703125
322.288,2259.63720703125
322.598,2248.2548828125
322.908,2248.2548828125
323.218,2248.2548828125
323.641,2248.2548828125
323.943,2248.2548828125
324.244,2241.602783203125
324.546,2240.381591796875
324.848,2239.37646484375
325.15,2237.942138671875
325.452,2236.725341796875
325.76,2236.725341796875
326.061,2236.725341796875
326.362,2236.725341796875
326.663,2236.725341796875
326.964,2236.725341796875
327.265,2236.725341796875
327.576,2236.725341796875
327.858,2225.229736328125
328.16,2225.229736328125
328.461,2222.883056640625
328.763,2221.513671875
329.065,2220.059326171875
329.367,2218.7900390625
329.669,2218.7900390625
329.976,2216.06201171875
330.278,2216.06201171875
330.579,2213.314453125
330.881,2213.314453125
331.182,2213.314453125
331.483,2213.314453125
331.784,2213.314453125
332.091,2213.314453125
332.392,2213.314453125
332.702,2201.718505859375
333.012,2201.718505859375
333.322,2201.718505859375
333.632,2201.718505859375
333.933,2201.718505859375
334.24,2194.294921875
334.542,2194.294921875
334.843,2191.010498046875
335.144,2188.529296875
335.446,2187.049072265625
335.748,2187.049072265625
336.049,2187.049072265625
336.356,2187.049072265625
336.657,2187.049072265625
336.958,2187.049072265625
337.259,2187.049072265625
337.56,2187.049072265625
337.861,2175.190185546875
338.163,2173.810546875
338.471,2172.61669921875
338.773,2172.61669921875
339.074,2170.432861328125
339.389,2169.15380859375
339.664,2166.623046875
339.966,2165.384033203125
340.268,2165.384033203125
340.575,2162.651123046875
340.877,2162.651123046875
341.178,2162.651123046875
341.479,2162.651123046875
341.78,2162.651123046875
342.081,2162.651123046875
342.382,2162.651123046875
342.689,2162.651123046875
343,2162.651123046875
343.31,2162.651123046875
343.62,2162.651123046875
343.93,2162.651123046875
344.231,2162.651123046875
344.532,2143.10693359375
344.84,2141.29345703125
345.141,2141.29345703125
345.442,2138.1953125
345.744,2136.77294921875
346.046,2136.77294921875
346.347,2136.77294921875
346.648,2136.77294921875
346.955,2136.77294921875
347.257,2136.77294921875
347.558,2136.77294921875
347.892,2136.77294921875
348.168,2123.257080078125
348.47,2121.311279296875
348.772,2120.065673828125
349.08,2118.928466796875
349.382,2118.928466796875
349.683,2116.267578125
349.985,2114.994873046875
350.287,2113.778564453125
350.589,2112.3955078125
350.891,2110.7138671875
351.199,2110.7138671875
351.501,2110.7138671875
351.802,2110.7138671875
352.103,2110.7138671875
352.404,2110.7138671875
352.705,2110.7138671875
353.015,2099.370849609375
