#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 16382, 1,KE9ERI,    -1.95, -97,   8, 3,   boost,   -0.00,  90822.00,  913.46,    0.82,    0.00, 41.0, 8.09, 8.09, 3.95,   9.81,   0.33,   0.75,   0.18,   0.24,   0.18,   0.61,  -0.16,   0.13,  10.00, 8.13, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474871,-103.5271495,   892.0, 2026,  6, 19,  0, 32, 23,        0,        0, 344,   0,   1.0,   0.4,   0.8, 30, 27, 32,  0,  0,  0,  0, 31, 35, 26,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 38, 34,  0, 33,  0,  0,  0, 36
6, 16382, 1,KE9ERI,    -1.92, -97,  11, 3,   boost,   -0.00,  90822.00,  913.46,    0.82,    0.00, 41.0, 8.09, 8.09, 3.95,   9.81,   0.33,   0.75,   0.18,   0.24,   0.18,   0.61,  -0.16,   0.13,  10.00, 8.13, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474871,-103.5271495,   892.0, 2026,  6, 19,  0, 32, 23,        0,        0, 344,   0,   1.0,   0.4,   0.8, 30, 27, 32,  0,  0,  0,  0, 31, 35, 26,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 38, 34,  0, 33,  0,  0,  0, 36
6, 16382, 1,KE9ERI,    -1.15, -93,   9, 3,   boost,   -0.00,  90822.00,  913.46,    0.82,    0.00, 41.0, 8.09, 8.09, 3.95,   9.81,   0.33,   0.75,   0.18,   0.24,   0.18,   0.61,  -0.16,   0.13,  10.00, 8.13, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271492,   892.0, 2026,  6, 19,  0, 32, 25,        0,        0,  90,   0,   1.0,   0.4,   0.8, 30, 27, 32,  0,  0,  0,  0, 31, 35, 26,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 38, 34,  0, 33,  0,  0,  0, 36
6, 16382, 1,KE9ERI,    -0.94, -97,   8, 3,   boost,    0.49,  90835.00,  912.28,   -0.36,    0.09, 41.0, 8.09, 8.09, 3.95,   9.80,   0.27,   0.88,   0.18,  -0.12,   0.18,   0.61,  -0.16,   0.13,  10.00, 8.13, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271492,   892.0, 2026,  6, 19,  0, 32, 25,        0,        0,  90,   0,   1.0,   0.4,   0.8, 30, 27, 32,  0,  0,  0,  0, 31, 35, 26,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 38, 34,  0, 33,  0,  0,  0, 36
6, 16382, 1,KE9ERI,    -0.91, -97,  10, 3,   boost,    0.49,  90835.00,  912.28,   -0.36,    0.09, 41.0, 8.09, 8.09, 3.95,   9.80,   0.27,   0.88,   0.18,  -0.12,   0.18,   0.61,  -0.16,   0.13,  10.00, 8.15, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271492,   892.0, 2026,  6, 19,  0, 32, 25,        0,        0,  90,   0,   1.0,   0.4,   0.8, 30, 27, 32,  0,  0,  0,  0, 31, 35, 26,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 38, 34,  0, 33,  0,  0,  0, 36
6, 16382, 1,KE9ERI,    -0.14, -87,   7, 3,   boost,    0.49,  90835.00,  912.28,   -0.36,    0.09, 41.0, 8.09, 8.09, 3.95,   9.80,   0.27,   0.88,   0.18,  -0.12,   0.18,   0.61,  -0.16,   0.13,  10.00, 8.15, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 30, 27, 32,  0,  0,  0,  0, 31, 35, 26,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 38, 34,  0, 33,  0,  0,  0, 36
6, 16382, 1,KE9ERI,    -0.04, -94,  14, 3,   boost,  106.40,  90726.00,  922.20,    9.55,   47.33, 41.0, 8.09, 8.09, 3.95, 124.36,   5.09,  12.48,  13.73,  -2.99,  20.39,   0.62,  -0.16,   0.12,  10.00, 8.15, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 30, 27, 32,  0,  0,  0,  0, 31, 35, 26,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 38, 34,  0, 33,  0,  0,  0, 36
6, 16382, 1,KE9ERI,     0.00,-102,  12, 3,   boost,  106.40,  90726.00,  922.20,    9.55,   47.33, 41.0, 8.09, 8.09, 3.95, 124.36,   5.09,  12.48,  13.73,  -2.99,  20.39,   0.62,  -0.16,   0.12,  10.00, 8.13, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 30, 27, 32,  0,  0,  0,  0, 31, 35, 26,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 38, 34,  0, 33,  0,  0,  0, 36
6, 16382, 1,KE9ERI,     0.06, -96,  10, 3,   boost,  123.07,  90768.00,  918.37,    5.73,   58.61, 41.0, 8.09, 8.09, 3.95, 131.88,   7.55,   1.20,  32.35,  -9.46,  -3.05,   0.62,  -0.14,   0.12,  10.00, 8.13, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 30, 27, 32,  0,  0,  0,  0, 31, 35, 26,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 38, 34,  0, 33,  0,  0,  0, 36
6, 16382, 1,KE9ERI,     0.17, -95,  10, 3,   boost,  120.62,  90743.00,  920.65,    8.01,   71.80, 41.0, 8.09, 8.09, 3.95, 133.45,  -4.41,   2.98,  50.23,  13.31,  10.74,   0.62,  -0.12,   0.12,  10.00, 8.13, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 30, 27, 32,  0,  0,  0,  0, 31, 35, 26,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 38, 34,  0, 33,  0,  0,  0, 36
6, 16382, 1,KE9ERI,     0.20, -95,   8, 3,   boost,  120.62,  90743.00,  920.65,    8.01,   71.80, 41.0, 8.09, 8.09, 3.95, 133.45,  -4.41,   2.98,  50.23,  13.31,  10.74,   0.62,  -0.12,   0.12,  10.00, 8.13, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 30, 27, 32,  0,  0,  0,  0, 31, 35, 26,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 38, 34,  0, 33,  0,  0,  0, 36
6, 16382, 1,KE9ERI,     0.28, -91,  10, 3,   boost,  124.05,  90706.00,  924.02,   11.37,   85.03, 41.0, 8.09, 8.09, 3.95, 137.88,   0.07,   4.65,  45.65,  -4.52,   4.15,   0.62,  -0.10,   0.11,  10.00, 8.13, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 30, 27, 32,  0,  0,  0,  0, 31, 35, 26,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0, 38, 34,  0, 33,  0,  0,  0, 36
6, 16382, 1,KE9ERI,     0.31, -91,   6, 3,   boost,  124.05,  90706.00,  924.02,   11.37,   85.03, 41.0, 8.09, 8.09, 3.95, 137.88,   0.07,   4.65,  45.65,  -4.52,   4.15,   0.62,  -0.10,   0.11,  10.00, 8.12, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     0.31, -90,   7, 3,   boost,  124.05,  90706.00,  924.02,   11.37,   85.03, 41.0, 8.09, 8.09, 3.95, 137.88,   0.07,   4.65,  45.65,  -4.52,   4.15,   0.62,  -0.10,   0.11,  10.00, 8.12, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     0.39, -89,   7, 3,   boost,  127.49,  90661.00,  928.11,   15.47,   98.64, 41.0, 8.09, 8.09, 3.95, 141.01,   1.72,   2.93,  39.98,   0.67,   9.95,   0.62,  -0.08,   0.11,  10.00, 8.12, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     0.42, -87,   5, 3,   boost,  127.49,  90661.00,  928.11,   15.47,   98.64, 41.0, 8.09, 8.09, 3.95, 141.01,   1.72,   2.93,  39.98,   0.67,   9.95,   0.62,  -0.08,   0.11,  10.00, 8.13, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     0.42, -87,   5, 3,   boost,  127.49,  90661.00,  928.11,   15.47,   98.64, 41.0, 8.09, 8.09, 3.95, 141.01,   1.72,   2.93,  39.98,   0.67,   9.95,   0.62,  -0.08,   0.11,  10.00, 8.13, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     0.50, -87,   5, 3,   boost,  132.88,  90568.00,  936.59,   23.95,  112.73, 41.0, 8.09, 8.09, 3.95, 144.64,   0.93,   2.40,  39.43,   1.28,   9.40,   0.62,  -0.07,   0.10,  10.00, 8.13, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     0.53, -86,   7, 3,   boost,  132.88,  90568.00,  936.59,   23.95,  112.73, 41.0, 8.09, 8.09, 3.95, 144.64,   0.93,   2.40,  39.43,   1.28,   9.40,   0.62,  -0.07,   0.10,  10.00, 8.13, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     0.61, -85,  13, 3,   boost,  133.37,  90495.00,  943.25,   30.60,  127.13, 41.0, 8.09, 8.09, 3.95, 147.45,   1.19,   3.41,  44.25,  -0.61,  12.70,   0.62,  -0.06,   0.10,  10.00, 8.13, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     0.64, -84,   9, 3,   boost,  133.37,  90495.00,  943.25,   30.60,  127.13, 41.0, 8.09, 8.09, 3.95, 147.45,   1.19,   3.41,  44.25,  -0.61,  12.70,   0.62,  -0.06,   0.10,  10.00, 8.12, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     0.72, -85,  11, 3,   boost,  136.31,  90372.00,  954.47,   41.83,  141.72, 41.0, 8.09, 8.09, 3.95, 149.43,  -0.03,   1.15,  49.93,  -3.54,  10.62,   0.62,  -0.04,   0.09,  10.00, 8.12, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     0.75, -84,   8, 3,   boost,  136.31,  90372.00,  954.47,   41.83,  141.72, 41.0, 8.09, 8.09, 3.95, 149.43,  -0.03,   1.15,  49.93,  -3.54,  10.62,   0.62,  -0.04,   0.09,  10.00, 8.12, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     0.83, -84,   8, 3,   boost,  139.25,  90267.00,  964.07,   51.42,  156.61, 41.0, 8.09, 8.09, 3.95, 151.76,  -0.68,   3.04,  49.07,  -6.77,  -1.77,   0.62,  -0.02,   0.09,  11.00, 8.12, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     0.86, -83,   5, 3,   boost,  139.25,  90267.00,  964.07,   51.42,  156.61, 41.0, 8.09, 8.09, 3.95, 151.76,  -0.68,   3.04,  49.07,  -6.77,  -1.77,   0.62,  -0.02,   0.09,  11.00, 8.12, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     0.94, -84,   9, 3,   boost,  139.74,  90090.00,  980.26,   67.62,  171.65, 41.0, 8.09, 8.09, 3.95, 152.92,   0.06,   2.54,  56.64,  -1.89, -16.05,   0.61,   0.00,   0.09,  11.00, 8.12, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     0.97, -84,   4, 3,   boost,  139.74,  90090.00,  980.26,   67.62,  171.65, 41.0, 8.09, 8.09, 3.95, 152.92,   0.06,   2.54,  56.64,  -1.89, -16.05,   0.61,   0.00,   0.09,  11.00, 8.12, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     1.05, -87,   6, 3,   boost,  138.27,  89941.00,  993.91,   81.27,  186.61, 41.0, 8.09, 8.09, 3.95, 152.83,   0.60,   2.82,  78.25,   8.00, -18.31,   0.61,   0.04,   0.06,  12.00, 8.12, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     1.08, -88,  10, 3,   boost,  138.27,  89941.00,  993.91,   81.27,  186.61, 41.0, 7.97, 8.09, 3.95, 152.83,   0.60,   2.82,  78.25,   8.00, -18.31,   0.61,   0.04,   0.06,  12.00, 8.13, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     1.16, -89,   6, 3,   boost,  139.25,  89740.00, 1012.35,   99.71,  201.55, 41.0, 7.97, 8.09, 3.95, 152.50,   2.14,   2.78, 102.36,  10.25,  -7.87,   0.60,   0.08,   0.02,  11.00, 8.13, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     1.19, -89,   9, 3,   boost,  139.25,  89740.00, 1012.35,   99.71,  201.55, 41.0, 8.09, 8.09, 3.95, 152.50,   2.14,   2.78, 102.36,  10.25,  -7.87,   0.60,   0.08,   0.02,  11.00, 8.13, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     1.27, -87,   5, 3,   boost,  138.27,  89547.00, 1030.09,  117.45,  216.51, 41.0, 8.09, 8.09, 3.95, 151.60,   2.36,   4.41, 105.29,  -2.99,   2.56,   0.61,   0.11,  -0.04,  11.00, 8.13, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     1.30, -87,   9, 3,   boost,  138.27,  89547.00, 1030.09,  117.45,  216.51, 41.0, 7.97, 8.09, 3.95, 151.60,   2.36,   4.41, 105.29,  -2.99,   2.56,   0.61,   0.11,  -0.04,  11.00, 8.12, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     1.38, -87,   8, 3,   boost,  134.84,  89334.00, 1049.71,  137.07,  231.24, 41.0, 7.97, 8.09, 3.95, 148.82,   0.67,   3.03, 122.56, -13.73,   4.88,   0.60,   0.12,  -0.09,  11.00, 8.12, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8, 29, 27, 31,  0,  0,  0,  0, 31, 36, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 34,  0, 31,  0,  0, 21, 36
6, 16382, 1,KE9ERI,     1.41, -90,   6, 3,   boost,  134.84,  89334.00, 1049.71,  137.07,  231.24, 41.0, 8.09, 8.09, 3.95, 148.82,   0.67,   3.03, 122.56, -13.73,   4.88,   0.60,   0.12,  -0.09,  11.00, 8.12, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8,  0, 24, 16,  0, 22,  0,  0, 27, 23, 24,  0,  0,  0,  0, 12, 20,  0,  0,  0,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0, 32, 19
6, 16382, 1,KE9ERI,     1.41, -96,  12, 3,   boost,  134.84,  89334.00, 1049.71,  137.07,  231.24, 41.0, 8.09, 8.09, 3.95, 148.82,   0.67,   3.03, 122.56, -13.73,   4.88,   0.60,   0.12,  -0.09,  11.00, 8.12, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8,  0, 24, 16,  0, 22,  0,  0, 27, 23, 24,  0,  0,  0,  0, 12, 20,  0,  0,  0,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0, 32, 19
6, 16382, 1,KE9ERI,     1.49, -89,   7, 3,   boost,  131.41,  89164.00, 1065.39,  152.75,  245.57, 41.0, 8.09, 8.09, 3.95, 145.17,   0.83,   1.21, 148.50,  -9.70,  -1.28,   0.60,   0.12,  -0.16,  12.00, 8.12, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8,  0, 24, 16,  0, 22,  0,  0, 27, 23, 24,  0,  0,  0,  0, 12, 20,  0,  0,  0,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0, 32, 19
6, 16382, 1,KE9ERI,     1.52, -84,   9, 3,   boost,  131.41,  89164.00, 1065.39,  152.75,  245.57, 41.0, 8.09, 8.09, 3.95, 145.17,   0.83,   1.21, 148.50,  -9.70,  -1.28,   0.60,   0.12,  -0.16,  12.00, 8.12, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8,  0, 24, 16,  0, 22,  0,  0, 27, 23, 24,  0,  0,  0,  0, 12, 20,  0,  0,  0,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0, 32, 19
6, 16382, 1,KE9ERI,     1.60, -80,   5, 3,   boost,  127.49,  88898.00, 1089.98,  177.34,  259.47, 41.0, 8.09, 8.09, 3.95, 141.05,   1.04,   2.51, 179.99,  11.60,   3.85,   0.60,   0.10,  -0.25,  12.00, 8.12, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8,  0, 24, 16,  0, 22,  0,  0, 27, 23, 24,  0,  0,  0,  0, 12, 20,  0,  0,  0,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0, 32, 19
6, 16382, 1,KE9ERI,     1.63, -79,   7, 3,   boost,  127.49,  88898.00, 1089.98,  177.34,  259.47, 41.0, 8.09, 8.09, 3.95, 141.05,   1.04,   2.51, 179.99,  11.60,   3.85,   0.60,   0.10,  -0.25,  12.00, 8.14, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8,  0, 24, 16,  0, 22,  0,  0, 27, 23, 24,  0,  0,  0,  0, 12, 20,  0,  0,  0,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0, 32, 19
6, 16382, 1,KE9ERI,     1.71, -79,   5, 3,   boost,  122.09,  88707.00, 1107.67,  195.03,  272.90, 41.0, 8.09, 8.09, 3.95, 136.54,   1.29,   5.61, 184.57,  12.82,   7.93,   0.60,   0.04,  -0.34,  11.00, 8.14, 0.00, 0.00, 0.00, 8.09, 1, 1, 15,  31.0474868,-103.5271494,   892.0, 2026,  6, 19,  0, 32, 26,        0,        0,   0,   0,   0.9,   0.4,   0.8,  0, 24, 16,  0, 22,  0,  0, 27, 23, 24,  0,  0,  0,  0, 12, 20,  0,  0,  0,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0, 32, 19
