relseconds,roll,pitch,yaw
125.71,-15.52829360961914,166.64419555664062,-20.645084381103516
126.011,16.142669677734375,145.16270446777344,-106.30691528320312
126.334,19.958921432495117,134.21957397460938,-159.18804931640625
126.61,-31.314865112304688,-117.00146484375,62.435569763183594
126.912,-20.61298370361328,-158.80413818359375,-40.820838928222656
127.214,-22.89239501953125,-170.6748046875,-108.43443298339844
127.522,-22.89239501953125,-170.6748046875,-108.43443298339844
127.823,-22.89239501953125,-170.6748046875,-108.43443298339844
128.124,-22.89239501953125,-170.6748046875,-108.43443298339844
128.425,-22.89239501953125,-170.6748046875,-108.43443298339844
128.726,-22.89239501953125,-170.6748046875,-108.43443298339844
129.027,-22.89239501953125,-170.6748046875,-108.43443298339844
129.328,-22.89239501953125,-170.6748046875,-108.43443298339844
129.751,58.37320327758789,-144.1560516357422,-122.7674789428711
130.062,62.67048263549805,-100.33226776123047,12.549203872680664
130.372,62.67048263549805,-100.33226776123047,12.549203872680664
130.673,62.67048263549805,-100.33226776123047,12.549203872680664
130.974,-5.866949081420898,-179.81466674804688,17.823772430419922
131.276,-11.824419021606445,-164.6446075439453,94.66265106201172
131.578,-2.3648650646209717,-168.12583923339844,140.72813415527344
131.886,-5.564831733703613,-170.50006103515625,151.53152465820312
132.187,-5.564831733703613,-170.50006103515625,151.53152465820312
132.488,27.194194793701172,-154.35826110839844,134.18295288085938
132.79,27.194194793701172,-154.35826110839844,134.18295288085938
133.091,27.194194793701172,-154.35826110839844,134.18295288085938
133.392,27.194194793701172,-154.35826110839844,134.18295288085938
133.693,27.194194793701172,-154.35826110839844,134.18295288085938
134,27.194194793701172,-154.35826110839844,134.18295288085938
134.302,27.194194793701172,-154.35826110839844,134.18295288085938
134.603,3.9971864223480225,-175.1527099609375,90.90789031982422
134.905,12.429012298583984,-169.33006286621094,116.2834243774414
135.207,-3.9503419399261475,-173.75082397460938,148.32516479492188
135.509,-19.7051944732666,-179.21470642089844,174.3421173095703
135.811,-18.478242874145508,177.70127868652344,-153.8093719482422
136.119,-10.819907188415527,174.5887451171875,-114.56893920898438
136.421,-10.819907188415527,174.5887451171875,-114.56893920898438
136.722,-10.899881362915039,174.0378875732422,-12.076688766479492
137.045,-2.973572015762329,176.50161743164062,44.052310943603516
137.32,-0.6428993344306946,-172.4889678955078,159.3919219970703
137.621,-0.6428993344306946,-172.4889678955078,159.3919219970703
137.922,-0.6428993344306946,-172.4889678955078,159.3919219970703
138.229,-0.6428993344306946,-172.4889678955078,159.3919219970703
138.53,-0.6428993344306946,-172.4889678955078,159.3919219970703
138.831,-0.6428993344306946,-172.4889678955078,159.3919219970703
139.132,-0.6428993344306946,-172.4889678955078,159.3919219970703
139.433,-0.6428993344306946,-172.4889678955078,159.3919219970703
139.743,-10.42522144317627,-175.41033935546875,23.843355178833008
140.053,-10.42522144317627,-175.41033935546875,23.843355178833008
140.476,-10.42522144317627,-175.41033935546875,23.843355178833008
140.778,-10.42522144317627,-175.41033935546875,23.843355178833008
141.079,3.1660749912261963,-179.17929077148438,-82.10762023925781
141.38,4.871789455413818,-178.7943878173828,-9.67768669128418
141.682,1.3288177251815796,-176.67739868164062,59.288841247558594
141.984,-1.062764286994934,-176.65478515625,116.02617645263672
142.286,-0.3491261601448059,179.89353942871094,171.0981903076172
142.594,2.237122058868408,-179.54443359375,-142.00802612304688
142.896,2.237122058868408,-179.54443359375,-142.00802612304688
143.197,2.237122058868408,-179.54443359375,-142.00802612304688
143.498,2.237122058868408,-179.54443359375,-142.00802612304688
143.799,2.237122058868408,-179.54443359375,-142.00802612304688
