relseconds,data
633.177,-81
633.478,-81
633.78,-81
634.082,-81
634.384,-81
634.686,-81
635.019,-83
635.321,-83
635.622,-83
635.923,-83
636.233,-83
636.543,-83
636.853,-83
637.276,-81
637.598,-81
637.874,-81
638.176,-81
638.478,-81
638.78,-81
639.082,-81
639.39,-84
639.692,-84
639.993,-84
640.295,-84
640.597,-84
640.899,-84
641.2,-84
641.507,-81
641.809,-81
642.11,-81
642.411,-81
642.712,-81
643.014,-81
643.316,-81
643.625,-91
643.926,-91
644.227,-91
644.529,-91
644.831,-91
645.156,-91
645.457,-91
645.765,-93
646.066,-93
646.376,-93
646.686,-93
646.996,-93
647.306,-93
647.607,-93
647.914,-82
648.216,-82
648.517,-82
648.844,-82
649.119,-82
649.421,-82
649.723,-82
650.031,-82
650.333,-82
650.634,-82
650.936,-82
651.237,-82
651.538,-82
651.839,-82
652.146,-78
652.448,-78
652.749,-78
653.05,-78
653.371,-78
653.646,-78
653.948,-78
654.256,-81
654.558,-81
654.859,-81
655.161,-81
655.462,-81
655.764,-81
656.066,-81
656.489,-77
656.799,-77
657.109,-77
657.41,-77
657.74,-77
658.016,-77
658.318,-77
658.626,-80
658.928,-80
659.229,-80
659.531,-80
659.833,-80
660.135,-80
660.437,-80
660.78,-81
661.081,-81
661.382,-81
661.683,-81
661.984,-81
662.285,-81
662.586,-81
662.893,-89
663.195,-89
663.496,-89
663.798,-89
664.1,-89
664.402,-89
664.704,-89
665.03,-79
665.332,-79
665.633,-79
665.935,-79
666.237,-79
666.547,-79
666.857,-79
667.28,-82
667.581,-82
667.913,-82
668.189,-82
668.49,-82
668.792,-82
669.094,-82
669.402,-82
669.703,-82
670.004,-82
670.306,-82
670.608,-82
670.91,-82
671.212,-82
671.52,-80
671.821,-80
672.122,-80
672.423,-80
672.724,-80
673.025,-80
673.326,-80
673.635,-88
673.936,-88
674.237,-88
674.539,-88
674.841,-88
675.143,-88
675.47,-88
675.752,-83
676.054,-83
676.355,-83
676.665,-83
676.975,-83
677.285,-83
677.595,-83
677.902,-80
678.204,-80
678.505,-80
678.807,-80
679.133,-80
679.408,-80
679.71,-80
680.017,-83
680.319,-83
680.62,-83
680.922,-83
681.224,-83
681.526,-83
681.827,-83
682.134,-96
682.435,-96
682.736,-96
683.037,-96
683.338,-96
683.658,-96
683.934,-96
684.241,-80
684.542,-80
684.843,-80
685.145,-80
685.447,-80
685.749,-80
686.051,-80
686.36,-74
686.67,-74
686.98,-74
687.29,-74
687.6,-74
687.901,-74
688.202,-74
688.511,-79
688.812,-79
689.137,-79
689.413,-79
689.714,-79
690.016,-79
690.318,-79
690.626,-88
690.927,-88
691.228,-88
691.53,-88
691.832,-88
692.133,-88
692.434,-88
692.742,-88
693.043,-88
693.344,-88
693.663,-88
693.939,-88
694.24,-88
694.542,-88
694.85,-73
695.152,-73
695.453,-73
695.755,-73
696.057,-73
696.359,-73
696.67,-73
697.094,-79
697.404,-79
697.705,-79
698.035,-79
698.311,-79
698.612,-79
698.914,-79
699.222,-72
699.524,-72
699.825,-72
700.127,-72
700.429,-72
700.731,-72
701.067,-72
701.349,-77
701.65,-77
701.951,-77
702.252,-77
702.553,-77
702.854,-77
703.155,-77
703.462,-74
703.764,-74
704.065,-74
704.367,-74
704.669,-74
704.971,-74
705.273,-74
705.601,-75
705.902,-75
706.203,-75
706.505,-75
706.816,-75
707.126,-75
707.436,-75
707.86,-74
708.181,-74
708.456,-74
708.758,-74
709.06,-74
709.362,-74
709.663,-74
709.971,-83
710.272,-83
710.573,-83
710.875,-83
711.177,-83
711.488,-83
711.763,-83
712.071,-74
712.373,-74
712.674,-74
712.975,-74
713.276,-74
713.577,-74
713.878,-74
714.185,-75
714.486,-75
714.787,-75
715.089,-75
715.391,-75
715.693,-75
716.015,-75
716.297,-76
716.599,-76
716.909,-76
717.219,-76
717.529,-76
717.839,-76
718.14,-76
718.447,-86
718.748,-86
719.049,-86
719.375,-86
719.651,-86
719.953,-86
720.255,-86
720.564,-83
720.865,-83
721.166,-83
721.468,-83
721.77,-83
722.072,-83
722.374,-83
722.682,-84
722.984,-84
723.285,-84
723.586,-84
723.887,-84
724.188,-84
724.489,-84
724.797,-84
725.099,-84
725.4,-84
725.702,-84
726.004,-84
726.306,-84
726.607,-84
727.056,-95
727.366,-95
727.676,-95
727.977,-95
728.278,-95
728.58,-95
728.882,-95
729.189,-101
729.49,-101
729.791,-101
730.108,-101
730.384,-101
730.685,-101
730.987,-101
731.296,-81
731.597,-81
731.898,-81
732.2,-81
732.502,-81
732.804,-81
733.105,-81
733.412,-103
733.714,-103
734.015,-103
734.316,-103
734.636,-103
734.911,-103
735.213,-103
735.521,-77
735.823,-77
736.124,-77
736.426,-77
736.728,-77
737.039,-77
737.349,-77
737.772,-82
738.074,-82
738.375,-82
738.677,-82
738.99,-82
739.265,-82
739.567,-82
739.875,-75
740.177,-75
740.478,-75
740.78,-75
741.082,-75
741.384,-75
741.686,-75
742.028,-68
742.33,-68
742.631,-68
742.933,-68
743.234,-68
743.535,-68
743.836,-68
744.143,-68
744.445,-68
744.746,-68
745.047,-68
745.349,-68
745.651,-68
745.953,-68
746.278,-77
746.58,-77
746.881,-77
747.192,-77
747.502,-77
747.812,-77
748.122,-77
748.429,-79
748.731,-79
749.032,-79
749.334,-79
749.636,-79
749.938,-79
750.24,-79
750.562,-84
750.863,-84
751.164,-84
751.466,-84
751.768,-84
752.07,-84
752.372,-84
752.681,-85
752.982,-85
753.283,-85
753.584,-85
753.885,-85
754.186,-85
754.487,-85
754.794,-74
755.096,-74
755.398,-74
755.7,-74
756.002,-74
756.304,-74
756.606,-74
756.914,-72
757.225,-72
757.535,-72
757.845,-72
758.155,-72
758.456,-72
758.757,-72
759.066,-79
759.367,-79
759.668,-79
759.97,-79
760.272,-79
760.588,-79
760.864,-79
761.172,-74
761.473,-74
761.774,-74
762.075,-74
762.377,-74
762.679,-74
762.981,-74
763.289,-74
763.59,-74
763.891,-74
764.192,-74
764.493,-74
764.794,-74
765.095,-74
765.402,-84
765.703,-84
766.004,-84
766.306,-84
766.608,-84
766.909,-84
767.211,-84
767.636,-85
767.946,-85
768.256,-85
768.557,-85
768.858,-85
769.159,-85
769.461,-85
769.769,-108
770.07,-108
770.371,-108
770.672,-108
770.973,-108
771.274,-108
771.575,-108
771.882,-108
772.184,-108
772.485,-108
772.786,-108
773.087,-108
773.388,-108
773.689,-108
773.996,-108
774.298,-108
774.599,-108
774.9,-108
775.201,-108
775.502,-108
775.803,-108
776.11,-110
776.412,-110
776.713,-110
777.015,-110
777.316,-110
777.627,-110
777.937,-110
778.36,-109
778.661,-109
778.962,-109
779.263,-109
779.564,-109
779.865,-109
780.166,-109
780.473,-110
780.775,-110
781.076,-110
781.377,-110
781.678,-110
781.979,-110
782.28,-110
782.588,-109
782.889,-109
783.19,-109
783.491,-109
783.792,-109
784.093,-109
784.394,-109
784.701,-109
785.002,-109
785.303,-109
785.604,-109
785.905,-109
786.206,-109
786.507,-109
786.814,-109
787.115,-109
787.416,-109
787.726,-109
788.036,-109
788.346,-109
788.656,-109
788.963,-109
789.265,-109
789.566,-109
789.867,-109
790.168,-109
790.469,-109
790.77,-109
791.077,-109
791.379,-109
791.68,-109
791.981,-109
792.282,-109
792.583,-109
792.884,-109
793.192,-109
793.493,-109
793.794,-109
794.095,-109
794.396,-109
794.697,-109
794.998,-109
795.306,-109
795.607,-109
795.908,-109
796.209,-109
796.51,-109
796.811,-109
797.112,-109
797.419,-109
797.729,-109
798.039,-109
798.349,-109
798.659,-109
798.96,-109
799.261,-109
799.568,-109
799.869,-109
800.17,-109
800.471,-109
